pricing_plan_id,app_id,feature
4249,2416,Branded returns page
4249,2416,Returns management portal
4249,2416,Automated notifications
4249,2416,Customize returns settings
4249,2416,24/7 Support
4250,2416,400 returns quota per month
4250,2416,Branded returns page
4250,2416,Returns management portal
4250,2416,Automated notifications
4250,2416,Customize returns settings
4250,2416,24/7 Support
4251,2417,Track your profits real-time
4251,2417,Connect Facebook & Google Ads
4251,2417,Calculate your inventory value
4251,2417,Limited LTV analysis
4251,2417,Unlimited history data
4252,2417,Track your profits & KPI’s on a single dashboard
4252,2417,Lifetime value analysis
4252,2417,Lifecycle analysis
4252,2417,Repurchase rate analysis
4252,2417,Unlimited history data
4255,2420,Tag based order notification through email to staff
4255,2420,Better communication with staff department wise
4255,2420,Faster order fullfillments of customers
4258,2423,100 shipments quota per month
4258,2423,Branded tracking page with banner
4258,2423,CSV Export
4259,2423,100 shipments quota per month
4259,2423,Branded tracking page with banner
4259,2423,Email & SMS notifications
4259,2423,CSV Export
4260,2423,500 shipments quota per month
4260,2423,Branded tracking page with banner
4260,2423,Email & SMS notifications
4260,2423,CSV Export
4261,2423,"2,000 shipments quota per month"
4261,2423,Branded tracking page with banner
4261,2423,Email & SMS notifications
4261,2423,CSV Export
4262,2424,Easy to Customize
4262,2424,Open Images in Popup Window
4262,2424,Preset Templates to Choose
4262,2424,Video Support
4262,2424,Choose Rows & Number of Images
4262,2424,Email Support
4266,2428,Facturación individual en Admin
4266,2428,Facturación Múltiple (Más de una órden)
4266,2428,Facturación en tienda (con Id de órden)
4266,2428,PDFs con tu logo
4267,2429,EDI compliance for up to 2 trading partners with unlimited dataflow.
4268,2430,Unlimited product waiting lists
4268,2430,Unlimited # of customers can sign up for waiting lists
4268,2430,Bulk activate lists
4268,2430,Export lists to CSV
4269,2431,Basic Instagram integration
4269,2431,Shopping feature
4269,2431,Instagram section & embedded code
4269,2431,Customization tool
4269,2431,Live chat support
4269,2431,10 product tags
4270,2431,All features in Free plan plus:
4270,2431,+ 24/7 premium support
4270,2431,+ Unlimited product tags
4272,2433,All apps included!
4272,2433,Product Bundles - Unlimited number of products
4272,2433,Smart Bar
4272,2433,Better Add To Cart
4272,2433,Cart Notifications
4272,2433,Trust Badges & Seals
4276,2437,Product metafield update
4276,2437,Variant metafield update
4276,2437,Export Metafields
4277,2437,Product metafield update
4277,2437,Variant metafield update
4277,2437,Export Metafields
4277,2437,Bulk upload at SKU level
4278,2438,Daily Profit Notification
4278,2438,Automatic profit calculation
4278,2438,Facebook Ads Integration
4278,2438,Slack Integration
4279,2439,UP TO 3000 MOBILE VISITORS
4279,2439,"(30,000 pageviews)"
4279,2439,Widget customization
4279,2439,Unlimited active widgets
4279,2439,Unlimited users
4279,2439,Unlimited targeting rule
4280,2439,"UP TO 10,000 MOBILE VISITORS"
4280,2439,"(100,000 pageviews)"
4280,2439,Widget customization
4280,2439,Unlimited active widgets
4280,2439,Unlimited users
4280,2439,Unlimited targeting
4281,2439,"UP TO 50,000 MOBILE VISITORS"
4281,2439,"(500,000 pageviews)"
4281,2439,Widget customization
4281,2439,Unlimited active widgets
4281,2439,Unlimited users
4281,2439,Unlimited targeting rules
4282,2439,UP TO 200k MOBILE VISITORS
4282,2439,(2M pageviews)
4282,2439,Widget customization
4282,2439,Unlimited active widgets
4282,2439,Unlimited users
4282,2439,Unlimited targeting rules
4283,2440,300 free orders/month included
4283,2440,$0.10 per each additional order
4283,2440,Unlimited stores
4283,2440,Unlimited products
4283,2440,Unlimited ads
4284,2440,500 free orders/month included
4284,2440,$0.05 per each additional order
4284,2440,Unlimited stores
4284,2440,Unlimited products
4284,2440,Unlimited ads
4285,2440,2500 free orders/month included
4285,2440,$0.04 per each additional order
4285,2440,Unlimited stores
4285,2440,Unlimited products
4285,2440,Unlimited ads
4286,2440,10000 free orders/month included
4286,2440,$0.03 per each additional order
4286,2440,Unlimited stores
4286,2440,Unlimited products
4286,2440,Unlimited ads
4288,2442,"Up to 3,000 Starts / 600 Leads / 3 Instances / 3 Domains"
4288,2442,Key Performance Insights
4289,2442,"Up to 10,000 Starts / 2,000 Leads / 5 Instances / 5 Domains"
4289,2442,Key Performance Insights
4289,2442,Email/Social Retargeting
4289,2442,A/B Testing
4290,2442,Up to 25k Starts / 5k Leads / 7 Instances / 7 Domains
4290,2442,Key Performance Insights
4290,2442,Email/Social Retargeting
4290,2442,A/B Testing
4290,2442,Third-Party Integrations
4291,2442,Up to 50k Starts / 10k Leads / 10 Instances / 10 Domains
4291,2442,Key Performance Insights
4291,2442,Email/Social Retargeting
4291,2442,A/B Testing
4291,2442,Third-Party Integrations
4293,2444,1. Free Forever Social Media Calendar
4293,2444,2. Major Holidays & Important Social Media Holidays
4293,2444,3. International Holidays (Coming Soon)
4294,2444,1. Instagram Gallery Widget
4294,2444,2. Easy & Fast Install
4294,2444,3. A+ Customer Support
4294,2444,4. Fully Customizable Design
4294,2444,5. Responsive Across All Devices
4295,2444,1. Access Thousands Of Influencers
4295,2444,2. Free Product Collabs
4295,2444,3. Paid Post Collabs
4295,2444,4. Both Free & Paid Collabs
4295,2444,5. Sync Customer Info
4295,2444,6. Auto Verify
4296,2445,Small & Medium Traffic Store
4296,2445,20000 Sessions Per Month
4297,2445,Large Traffic Store
4297,2445,Unlimited Sessions Per Month
4298,2446,Find in stores button
4298,2446,Button style customisation
4298,2446,Popup customisation
4299,2446,Find in stores button
4299,2446,Button style customisation
4299,2446,Popup customisation
4300,2446,Find in stores button
4300,2446,Button style customisation
4300,2446,Popup customisation
4304,2450,Access to all revenue channels
4304,2450,Unlimited export
4304,2450,Weekly email updates
4305,2451,Up to 5k products
4305,2451,Unlimited Number of Search Request
4306,2451,Up to 10k products
4306,2451,Unlimited Number of Search Request
4307,2451,Up to 100k products
4307,2451,Unlimited Number of Search Request
4308,2452,5 styles of goal bar designs to choose from
4308,2452,4 free color presets to use
4308,2452,Customize your goal bar’s appearance and message
4309,2452,Automatically convert into your customer’s local currency
4309,2452,Optionally show on select pages or at certain cart stages
4309,2452,21 pro-only color presets
4310,2453,Up to 500 size recommendations
4310,2453,0.1$ per extra size recommendation past 500
4310,2453,"Additional plans available, see our pricing plans!"
4311,2453,Up to 2500 size recommendations
4311,2453,0.1$ per extra size recommendation past 2500
4311,2453,"Additional plans available, see our pricing plans!"
4312,2454,Unlimited Orders & Unlimited Customers
4312,2454,9 ways to earn points
4312,2454,Basic Customization
4312,2454,Program Branding
4312,2454,Email & Chat Support
4313,2454,Referral Program
4313,2454,Email Customization
4313,2454,Earning Limits
4313,2454,Customer Segmentation
4313,2454,Import Existing Customers
4313,2454,Integrations
4313,2454,Remove Lootly Branding
4314,2454,VIP Program
4314,2454,Points Expiration
4314,2454,HTML Editor Access
4314,2454,Variable Coupons
4314,2454,Insights & Reports
4314,2454,Rewards Page
4314,2454,Employee Access
4314,2454,Priority Support
4315,2454,Custom Sender Domain
4315,2454,API Access
4315,2454,Dedicated Account Manager
4315,2454,Fully Managed Implementation
4321,2459,"Monthly Orders - Up to 2,000"
4321,2459,Sales Channels - 5
4321,2459,User- 2
4321,2459,Ecommerce Accounting
4321,2459,Inventory Sync & Listing
4321,2459,Reporting & Analytics
4321,2459,Order Management
4323,2461,For Basic Shopify plans.
4324,2461,"For, Shopify and Advanced Shopify Plans."
4325,2461,For Shopify Plus Users.
4328,2464,1 Gallery
4328,2464,20 Images / gallery
4328,2464,5 GB max bandwidth per month
4328,2464,Slider and Grid Layouts
4329,2464,Unlimited Galleries
4329,2464,Unlimited Images / gallery
4329,2464,1 TB max bandwidth per month
4329,2464,"Slider, Carousel, Grid, and Mosaic Layouts"
4329,2464,White Label Galleries
4332,2467,Currency Selector Dropdown
4332,2467,5 ISO Currencies
4332,2467,Remember Customer Currency Preferences
4332,2467,Updated currency rates every 6 hours
4333,2467,All features of Free Plan
4333,2467,Automatic IP based currency selection
4333,2467,170+ Currencies
4333,2467,Updated currency rates every hour
4334,2468,Pre made templates
4334,2468,Drag and drop builder
4334,2468,Personalized assistance
4334,2468,Integration with other extensions
4334,2468,50 invoices per month
4335,2468,Pre made templates
4335,2468,Drag and drop builder
4335,2468,Personalized assistance
4335,2468,Integration with other extensions
4335,2468,Unlimited invoices
4337,2470,Unlimited Discount Rules
4337,2470,Entire Store Level Discount
4337,2470,Collections Level Discount
4337,2470,Products Level Discount
4338,2470,Unlimited Discount Rules
4338,2470,Entire Store Level Discount
4338,2470,Collections Level Discount
4338,2470,Products Level Discount
4338,2470,Variants Level Discount
4339,2470,Unlimited Discount Rules
4339,2470,Entire Store  Discount
4339,2470,Collections Level Discount
4339,2470,Products Level Discount
4339,2470,Variants Level Discount
4339,2470,Volume Based Discount
4340,2471,Up to 999 eBay Items & Variants
4340,2471,24x7 Hourly Sync (30 minute is $69 per month)
4340,2471,Import Products
4340,2471,Inventory Management
4340,2471,Price Sync with eBay
4341,2471,"1,000 - 4,999 eBay Items & Variants"
4341,2471,24x7 Hourly Sync (30 minute is $149 per month)
4341,2471,Import Products
4341,2471,Inventory Management
4341,2471,Price Sync with eBay
4342,2471,"5,000 - 24,999 eBay Items/Variants"
4342,2471,24x7 Hourly Sync (30 minute is $249 per month)
4342,2471,Import Products
4342,2471,Inventory Management
4342,2471,Price Sync with eBay
4343,2471,"25,000+ eBay Items/Variants"
4343,2471,24x7 Hourly Sync (30 minute is $399 per month)
4343,2471,Import Products
4343,2471,Inventory Management
4343,2471,Price Sync with eBay
4344,2472,Upto 250 unique customers every month only
4344,2472,Web and SMS channels
4344,2472,"Conversations, Campaigns, Notifications"
4344,2472,Email Support
4345,2472,Usage based Pricing
4345,2472,Web and SMS channels
4345,2472,"Conversations, Campaigns, Notifications"
4345,2472,Email Support
4346,2472,Usage based Pricing
4346,2472,Web and SMS channels
4346,2472,"Conversations, Campaigns, Notifications"
4346,2472,Custom Replies for your Brand
4346,2472,Email Support
4347,2473,Best suited for new or low volume businesses.
4347,2473,This plan includes 100 orders/month.
4348,2473,Best suited for small & medium businesses.
4348,2473,This plan includes 800 orders/month.
4349,2473,Best suited for large & rapidly growing businesses.
4349,2473,This plan includes 5000 orders/month.
4350,2474,Up to 50 products
4350,2474,Up to 2 sync per day
4350,2474,Unlimited detailed analytics
4350,2474,Unlimited searches
4350,2474,Email support
4351,2474,Up to 100 products
4351,2474,Unlimited syncs
4351,2474,Unlimited detailed analytics
4351,2474,Unlimited searches
4351,2474,Email support
4352,2474,Up to 300 products
4352,2474,Unlimited syncs
4352,2474,Unlimited detailed analytics
4352,2474,Unlimited searches
4352,2474,Email support
4353,2474,Up to 1 000 products
4353,2474,Unlimited syncs
4353,2474,Unlimited detailed analytics
4353,2474,Unlimited searches
4353,2474,Email support
4356,2477,Unlimited reviews imported
4356,2477,10 Products get reviews
4356,2477,5 Reviews published per product
4356,2477,Advance import filter
4356,2477,Write review manually
4357,2477,Unlimited reviews imported
4357,2477,Unlimited Products get reviews
4357,2477,Unlimited Reviews published per product
4357,2477,Blacklist keywords
4357,2477,Reviews page
4358,2477,Unlimited reviews imported
4358,2477,Unlimited Products get reviews
4358,2477,Unlimited Reviews published per product
4358,2477,Bulk get reviews from Oberlo
4358,2477,More!
4362,2481,Add to home screen feature
4362,2481,100/100 in Google PWA Audit
4362,2481,Tracking events
4362,2481,Caching and precaching
4362,2481,Full management of application settings
4364,2483,Unlimited coupon showing.
4364,2483,Up to 2 sales lead per month.
4365,2483,Unlimited coupon showing.
4365,2483,Up to 20 sales lead per month.
4366,2483,Unlimited coupon showing.
4366,2483,Up to 100 sales lead per month.
4367,2483,Unlimited coupon showing.
4367,2483,Unlimited sales lead.
4369,2485,PDF Web analytics reports
4369,2485,Content and traffic analytics
4369,2485,Conversion recommendations
4369,2485,Predictive analytics
4369,2485,Set conversion goals
4370,2486,Upgrade to Silver required with more than 100 orders
4370,2486,10+ Rewards Campaigns
4370,2486,Powerful Referral Program
4370,2486,Customizable Email Capture Tool
4371,2486,Best for stores with 0 - 400 monthly orders
4371,2486,Run an Omnichannel Program
4371,2486,More Customization Options
4371,2486,Automatically Sync Email Subscribers
4372,2486,Best for stores with 400 - 1200 monthly orders
4372,2486,Easy-to-use Rewards Page templates
4372,2486,Utilize VIP Tiers
4372,2486,Deep Email Marketing Integrations
4374,2488,Abandoned Cart Recovery
4374,2488,Follow-up Messages
4374,2488,Customer Acquisition Tools
4374,2488,Detailed Recovered Carts Reporting
4374,2488,Advanced Analytics
4374,2488,24/7 Live Support
4376,2490,3 Social Accounts
4376,2490,2 App Integrations
4376,2490,Unlimited Posts
4376,2490,10 Scheduled Posts
4376,2490,1 User
4377,2490,10 Social Accounts
4377,2490,Unlimited Apps
4377,2490,Unlimited Posts
4377,2490,100 Scheduled Posts
4377,2490,1 User
4377,2490,Social Media Calendar
4377,2490,Analytics
4379,2492,Social proof pop-ups
4379,2492,Promo Bars
4379,2492,Promo Pop-ups
4379,2492,Cart Timers
4379,2492,Customizable Design & Layouts
4379,2492,Unlimited e-mail support
4380,2492,Social proof pop-ups
4380,2492,Promo Bars
4380,2492,Promo Pop-ups
4380,2492,Cart Timers
4380,2492,Activity Pop-ups
4380,2492,Notification Tab
4380,2492,Free Shipping Bar
4380,2492,Unlimited email support
4381,2492,Social proof pop-ups
4381,2492,Promo Bars
4381,2492,Promo Pop-ups
4381,2492,Cart Timers
4381,2492,Activity Pop-ups
4381,2492,Notification Tab
4381,2492,Free Shipping Bar
4381,2492,Unlimited email support
